source,year,simpname,nationality,edu,prof,org,loc,lon,lat
imm,1910,"jones, k d",,,engineer,jumbo gold mining ltd,mazoe valley rhodesia,30.9747258,-17.5069121
imm,1910,"jones, k d",,,engineer,near sheffield j grayson lowood ltd,mazoe valley rhodesia,30.9747258,-17.5069121
imm,1910,"jones, d a",,,engineer,albion steam coal ltd,pontypridd south wales,-3.342314,51.600774
imm,1910,"jones, d t",,,engineer,james c o wallis ltd,eastland road neath,-3.8027475,51.6582935
imm,1910,"jones, g b",,,engineer,wocdseld collieries ltd,giles blackwood mon,-2.7163417,51.81161
imm,1910,"jones, g w",,,engineer,welsh navigation steam coal ltd,collieries llantrisant glam,-3.3749525,51.5429188
imm,1910,"jones, h g",,,engineer,lyndhurst south australiacopper ltd,mines south australia,139.5917272,-30.1910602
imm,1910,"jones, h g",,,engineer,union consolidated copper mines ltd,mines south australia,139.5917272,-30.1910602
imm,1910,"jones, h h",,,engineer,amalgamated zincde bavay s ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1910,"jones, h h",,,engineer,antelope gold minerhodesia ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1910,"jones, h h",,,engineer,el dorado banket gold mining ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1910,"jones, h h",,,engineer,kimberleymashonalandgold mining ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1910,"jones, h h",,,engineer,rhodesia n gold mines synd ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1910,"jones, h h",,,engineer,selukwe gold mining ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1910,"jones, t n",,,engineer,john lancaster ltd,colliery blaina mon,-3.159627,51.766823
imm,1910,"jones, t p",,,engineer,bryn gwiog mines ltd,winter halkyn flintshire,-3.1845501,53.2322408
imm,1910,"jones, t r",,,engineer,buffalo mines ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1910,"jones, w e",,,engineer,austral malay tin ltd,n s w,146.921099,-31.2532183
imm,1910,"jones, w h",,,engineer,tirdonkin collieries ltd,tirdonkin collieries,,
imm,1910,"joynes, l l",,,engineer,harton coal ltd,l lydbrook glos,-2.58102,51.839575
imm,1910,"judge, a t",,,engineer,mysore gold mining ltd,t potchefstroom transvaal,27.0970475,-26.7145297
imm,1910,"kaufman, g b",,,engineer,american smelting and refining ltd,u s a,-95.712891,37.09024
imm,1910,"kaufman, g b",,,engineer,broken hill proprietary ltd,u s a,-95.712891,37.09024
imm,1910,"kaufman, g b",,,engineer,kay macnicol ltd,u s a,-95.712891,37.09024
imm,1910,"kaysor, r m",,,engineer,rand collieries ltd,brakpan transvaal,28.3724782,-26.2442064
imm,1910,"keating, d e",,,engineer,fura gold dredging ltd,abrhurch lane london,-0.0880822,51.5117034
imm,1910,"kendall, j d",,,engineer,great cobar north ltd,street e c,-75.4938949,40.5352762
imm,1910,"kendall, j d",,,engineer,namaqua copper ltd,street e c,-75.4938949,40.5352762
imm,1910,"kendall, j d",,,engineer,slough creek ltd,street e c,-75.4938949,40.5352762
imm,1910,"kennedy, e p",,,engineer,alaska united gold mining ltd,u s a,-95.712891,37.09024
imm,1910,"kennedy, e p",,,engineer,alaska united gold mining ltd,u s a,-95.712891,37.09024
imm,1910,"kennedy, e p",,,engineer,alaska united gold mining ltd,u s a,-95.712891,37.09024
imm,1910,"kenney, n j",,,engineer,kitty s own alluvial goldfields ltd,henrv brisbane queensland,153.0328297,-27.458511
imm,1910,"kenrick, j p",,,engineer,pekin synd ltd,hon an china,113.3823545,34.2904302
imm,1910,"kensington, f s",,,engineer,san salvador spanish iron ore ltd,frederick santander spain,-3.8099803,43.4623057
imm,1910,"kenyon, j w",,,engineer,brodsworth main colliery ltd,thorpe near rotherham,-1.4363895,53.4609706
imm,1910,"kenyon, w b",,,engineer,golden valley ltd,kalgoorlie western australia,121.466,-30.749
imm,1910,"kerkham, j j",,,engineer,ceylon company of pearl fishers ltd,ceylon company of pearl fishers,,
imm,1910,"kerr, t t",,,engineer,benoni consolidated gold mines ltd,benoni consolidated gold mines,28.3695699,-26.1510854
imm,1910,"kettle, s p",,,engineer,s queen block gold mining ltd,charters towers queensland,146.2601362,-20.0769637
imm,1910,"kiddie, t n",,,engineer,van roi mining ltd,u s a,-95.712891,37.09024
imm,1910,"drinker, w w",,,engineer,seville sulphur and copper ltd,west hill kettering,-0.7426559,52.3960849
imm,1910,"king, e s",,,engineer,gwalia consolidated ltd,waluna west australia,120.2251068,-26.5982092
imm,1910,"king, o c",,,engineer,coronation synd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"king, o c",,,engineer,machavie gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"kingston, c b",,,engineer,crown diamond mining and exploration ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"kingston, c b",,,engineer,great eastern collieries ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"kingston, c b",,,engineer,lace proprietary mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"deakin, a e",,,engineer,bantjes consolidated mines ltd,florida johannesburg transvaal,27.9099401,-26.16965
imm,1910,"kinler, j r",,,engineer,temiscaming and hudson bay mining ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1910,"kinzie, r a",,,engineer,alaska united gold mining ltd,u s a,-95.712891,37.09024
imm,1910,"kinzie, r a",,,engineer,alaska united gold mining ltd,u s a,-95.712891,37.09024
imm,1910,"kinzie, r a",,,engineer,alaska united gold mining ltd,u s a,-95.712891,37.09024
imm,1910,"klingenberg, p d",,,engineer,rand mines ltd,dr g berlin,-73.7511184,40.9294065
imm,1910,"kin, g g",,,engineer,rex consolidated ltd,city western australia,117.8837206,-35.0269344
imm,1910,"knapp, w h",,,engineer,pusing bharu tin mines ltd,federated malay states,,
imm,1910,"knecht, c k",,,engineer,consolidated mines selection ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"knight, f c",,,engineer,spassky copper mine ltd,zavod akmolinsk siberia,71.4703558,51.1605227
imm,1910,"knox, a b",,,engineer,colombian mining and exploration ltd,u s a,-95.712891,37.09024
imm,1910,"knox, a b",,,engineer,kyshtim ltd ltd,u s a,-95.712891,37.09024
imm,1910,"knox, a b",,,engineer,perm ltd ltd,u s a,-95.712891,37.09024
imm,1910,"kopelowitz, b b",,,engineer,general mining and finance ltd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"kopelowitz, b b",,,engineer,van ryn gold mines estate ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"kreplin, e l",,,engineer,kolmanskop diamond mines ltd,s w africa,-96.6991531,32.9151488
imm,1910,"lacey, c p",,,engineer,united main reef gold mining ltd,office germiston transvaal,28.1707794,-26.2258734
imm,1910,"lake, j v",,,engineer,lanner synd ltd,a leon nicaragua,-86.8722458,12.4316914
imm,1910,"lake, c l",,,engineer,briseis tin and general mining ltd,pountney hill london,-0.0888444,51.5109073
imm,1910,"lake, c l",,,engineer,petersburg synd ltd,pountney hill london,-0.0888444,51.5109073
imm,1910,"lamb, a e",,,engineer,whitehaven hematite iron and steel ltd,s o cumberland,-70.2816881,43.6509066
imm,1910,"lancaster, h c",,,engineer,dawn p c gold mines ltd,charters towers queensland,146.2601362,-20.0769637
imm,1910,"larogue, b v",,,engineer,transvaal gold mining estates ltd,pilgrims rest transvaal,30.7543917,-24.8911913
imm,1910,"larson, a g",,,engineer,lampa mining ltd,rossland b c,-117.8000037,49.0781415
imm,1910,"lasoelles, f j",,,engineer,lewis merthyr consolidated collieries ltd,brynowel besolven glam,,
imm,1910,"lawrence, b b",,,engineer,kerr lake mining ltd,u s a,-95.712891,37.09024
imm,1910,"lawrence, b b",,,engineer,nova scotia silver cobalt mining ltd,u s a,-95.712891,37.09024
imm,1910,"lawther, t d",,,engineer,esperanza copper and sulphur ltd,real huelva spain,-6.9472298,37.2549996
imm,1910,"laycock, w a",,,engineer,london lorrain ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1910,"layman, s g",,,engineer,cabrera mines ltd,beccrrea lugo spain,-7.1594903,42.8519874
imm,1910,"leah, j c",,,engineer,great cobar north ltd,new south wales,146.921099,-31.2532183
imm,1910,"leavens, h w",,,engineer,broken hill proprietary ltd,pirie south australia,138.0406759,-33.2495107
imm,1910,"leavitt, j c",,,engineer,chino copper ltd,u s a,-95.712891,37.09024
imm,1910,"compagnie, b d",,,engineer,libiola copper mining ltd,richmond fuencaliente spain,-77.4360481,37.5407246
imm,1910,"leggett, t h",,,engineer,viloro synd ltd,street new york,-74.0091629,40.708985
imm,1910,"legrand, p b",,,engineer,rapid boring companybrejcha system ltd,p brussels,4.3517103,50.8503396
imm,1910,"lsipner, h a",,,engineer,progress mines of new zealand ltd,nelson new zealand,173.2839653,-41.2706319
imm,1910,"ileitch, w b",,,engineer,blackball coal ltd,greymouth new zealand,171.2107623,-42.4503925
imm,1910,"leonard, b w",,,engineer,coniagas mines ltd,w cobalt ontario,-79.6860815,47.3953302
imm,1910,"leslie, c d",,,engineer,robinson deep ltd,turffontein johannesburg transvaal,28.0391009,-26.2456385
imm,1910,"lewis, a j",,,engineer,waterfall estate and gold mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"lewis, b l",,,engineer,lewis s graigola colliery ltd,colliery glais glam,-3.878138,51.689365
imm,1910,"lewis, f b",,,engineer,united main reef gold mining ltd,maraisburg transvaal,27.9398011,-26.1775063
imm,1910,"lewis, f d",,,engineer,garth rhondda colliery ltd,near penygraif glam,-3.4429093,51.6077233
imm,1910,"lewis, h h",,,engineer,namaqua copper ltd,namaqualand cape colony,19.3783206,-29.9786556
imm,1910,"lewis, h l",,,engineer,witbank colliery ltd,witbank middleburg transvaal,29.4639354,-25.769902
imm,1910,"lewis, h l",,,engineer,felicidad gold ltd,sul lugo spain,-7.5567582,43.0097384
imm,1910,"lewis, j b",,,engineer,anchor tin mine ltd,dorset county tasmania,147.7199121,-41.0311735
imm,1910,"lewis, j l",,,engineer,blaenhirwain colliery ltd,cross hands carmarthenshire,-4.08776,51.794305
imm,1910,"lewis, t p",,,engineer,south wales primrose coal ltd,thomas pontardawe glam,-3.853215,51.720435
imm,1910,"lewis, w c",,,engineer,carway collieries ltd,pont yates carmarthenshire,-4.220686,51.754874
imm,1910,"leybourae, s j",,,engineer,porco tin mines ltd,j birchholme gateshead,-1.603411,54.95268
imm,1910,"leyshon, d a",,,engineer,blaenclydach colliery ltd,abergorky trealaw glam,-3.445513,51.622843
imm,1910,"leyson, j b",,,engineer,liddevollg elstruis consolidated deep ltd,florida transvaal,27.9161125,-26.1794173
imm,1910,"liddell, b c",,,engineer,bentilee colliery ltd,house vvyken coventry,-1.4494903,52.4193696
imm,1910,"liadsay, j a",,,engineer,broken hill proprietary ltd,hill n w,-122.708623,45.546435
imm,1910,"indialeon, a m",,,engineer,mount molloy ltd,herbcrton north queensland,145.383333,-17.383333
imm,1910,"leslie, j v",,,engineer,kroonstad coal estate ltd,river colony,-117.1422464,32.7720406
imm,1910,"little, j b",,,engineer,wandererselukwegold mines ltd,n selukwe rhodesia,29.9769441,-19.6771093
imm,1910,"liveing, e h",,,engineer,associated northern blocksw a ltd,edward h,-96.8475863,32.8822704
imm,1910,"liveing, e h",,,engineer,gold mines of western australia ltd,edward h,-96.8475863,32.8822704
imm,1910,"lloyd, a y",,,engineer,new dynant anthracite colliery ltd,colliery ystradgynlais breconshire,-3.753603,51.779621
imm,1910,"lloyd, t m",,,engineer,gilfach anthracite collieries ltd,mount street swansea,-4.0436715,51.6468423
imm,1910,"lloyd, o e",,,engineer,colombia smelting and concessions ltd,e bogota colombia,-74.072092,4.7109886
imm,1910,"lloyd, o e",,,engineer,pekin synd ltd,e bogota colombia,-74.072092,4.7109886
imm,1910,"loggin, n a",,,engineer,twin lakes placers ltd,a granite colorado,-106.2633553,39.0436045
imm,1910,"longbotham, j k",,,engineer,j grayson lowood ltd,s chambers sheffield,-1.4698673,53.3837106
imm,1910,"lougber, d j",,,engineer,rand collieries ltd,j pontypool mon,-3.045268,51.700369
imm,1910,"loughor, t t",,,engineer,ton hir colliery ltd,near bryn glam,,
imm,1910,"louis, p h",,,engineer,harrison ainslie ltd,newcastle on tyne,-1.61778,54.978252
imm,1910,"loveu, g m",,,engineer,burma ruby mines ltd,mandalay upper burma,96.0891032,21.9588282
imm,1910,"low, v f",,,engineer,broken hill proprietary ltd,new south wales,146.921099,-31.2532183
imm,1910,"lowe, h p",,,engineer,fronteuac mining tx ltd,u s a,-95.712891,37.09024
imm,1910,"luc, c c",,,engineer,darien gold mining ltd,cana via panama,12.4980603,41.9247828
imm,1910,"lund, j g",,,engineer,mount dzysbracaucasusexploration ltd,of kutais caucasus,42.7180019,42.2662428
imm,1910,"lund, w h",,,engineer,foldal copper and sulphur ltd,near lilleklvedal norway,3.057256,50.62925
imm,1910,"lundie, r n",,,engineer,bantjes consolidated mines ltd,newport road cardiff,-3.1400743,51.5008042
imm,1910,"lush, f m",,,engineer,goes moor ltd,and roche cornwall,-4.8221623,50.4034635
imm,1910,"lay, e s",,,engineer,pendleburv colliery ltd,s terrace walsall,-1.9760197,52.5804096
imm,1910,"lynch, f r",,,engineer,anglotransvaal association ltd,johannesburg s a,28.0473051,-26.2041028
imm,1910,"lynch, f r",,,engineer,consolidated mines selection ltd,johannesburg s a,28.0473051,-26.2041028
imm,1910,"mac, a j",,,engineer,treasury gold mines ltd,place k c,-94.5785667,39.0997265
imm,1910,"macarthur, j c",,,engineer,antimony recovery synd ltd,york street glasgow,-4.2626764,55.8577648
imm,1910,"macarthur, j c",,,engineer,chino copper ltd,york street glasgow,-4.2626764,55.8577648
imm,1910,"macarthur, j c",,,engineer,clements lead mines ltd,york street glasgow,-4.2626764,55.8577648
imm,1910,"mcaulay, d f",,,engineer,great boulder proprietary gold mines ltd,fimiston western australia,121.5041365,-30.7765974
imm,1910,"mccalium, w b",,,engineer,oceana consolidated ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1910,"mccarthy, e t",,,engineer,gold creek placer mines montana ltd,austin friars london,-0.0858946,51.5152895
imm,1910,"mccarthy, e t",,,engineer,h e proprietarynew ltd,austin friars london,-0.0858946,51.5152895
imm,1910,"mccarthy, e t",,,engineer,palmarejo and mexican gold fields ltd,austin friars london,-0.0858946,51.5152895
imm,1910,"mccarthy, e t",,,engineer,sybu synd ltd,austin friars london,-0.0858946,51.5152895
imm,1910,"mccormick, w t",,,engineer,day dawn united gold mines ltd,thames new zealand,175.5413497,-37.1384423
imm,1910,"mcdermott, j m",,,engineer,sons of gwalia ltd,malcolm western australia,121.45,-28.8833333
imm,1910,"mcdonald, j g",,,engineer,consolidated mines selection ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1910,"mcdonald, j g",,,engineer,gold fields of south africa ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1910,"mcdonald, w c",,,engineer,and districts merchants and development ltd,c sahsbury rhodesia,31.03351,-17.8251657
imm,1910,"mcdonald, a h",,,engineer,welgelegcn diamond mining ltd,o r c,-93.2138297,44.7339935
imm,1910,"mcdonnell, j e",,,engineer,de lamar ltd,u s a,-95.712891,37.09024
imm,1910,"mcewen, a f",,,engineer,nova scotia silver cobalt mining ltd,northern ontario canada,-79.364481,46.222497
imm,1910,"macfarlane, g t",,,engineer,fanti central mines ltd,tarkwa west africa,-1.9930466,5.301832
imm,1910,"macfarlane, j j",,,engineer,jacoletti gold mines ltd,cros w a,-122.3266927,47.8018228
imm,1910,"macfarlane, w b",,,engineer,bengal iron and steel ltd,william burvakur bengal,,
imm,1910,"clean, h s",,,engineer,hawksley wild ltd,the greatest economy,,
imm,1910,"only, a a",,,engineer,jandua arc lamp and electric ltd,the jandus arc lamp electric,,
imm,1910,"macgregor, s h",,,engineer,baker s creek gold mine ltd,new south wales,146.921099,-31.2532183
imm,1910,"william, p m",,,engineer,premiertransvaaldiamond mining ltd,mine elandsfontein transvaal,,
imm,1910,"james, f t",,,engineer,tanganyika concessions ltd,francistown tati bechuanaland,27.5143603,-21.1661005
imm,1910,"mackay, p a",,,engineer,mount lyell mining and railway ltd,mount lyell tasmania,145.61,-42.05
imm,1910,"mckollar, a a",,,engineer,blackball coal ltd,christchurch new zealand,172.6362254,-43.5320544
imm,1910,"mackenzie, d o",,,engineer,howitt and british consolidated coal ltd,outtrim victoria australia,145.7696509,-38.5116349
imm,1910,"bedford, l w",,,engineer,a nd kootc nay mining ltd,buildings e c,-87.788091,38.17101
imm,1910,"bedford, l w",,,engineer,anchor tin mine ltd,buildings e c,-87.788091,38.17101
imm,1910,"bedford, l w",,,engineer,bacis gold and silver mining ltd,buildings e c,-87.788091,38.17101
imm,1910,"mcneil, w b",,,engineer,macnbiaccoisl gold and sdver mining ltd,gavilanes durango mexico,-104.298641,22.843549
imm,1910,"maori, u c",,,engineer,poderosa mining ltd,chile s a,-71.542969,-35.675147
imm,1910,"donald, e l",,,engineer,cobalt town site silver mining ltd,lake ontario cannula,-77.8270669,43.6333482
imm,1910,"mactear, j a",,,engineer,ashanti goldfields ltd ltd,gold coast colony,-119.2286617,34.1682522
imm,1910,"madge, c a",,,engineer,transvaal gold mining estates ltd,vermnlen street pretoria,28.1928534,-25.7446545
imm,1910,"mammatt, w k",,,engineer,normanby coal synd ltd,albion place leeds,-1.5436676,53.7978292
imm,1910,"march, j t",,,engineer,elswick coal ltd,t prestwick northumberland,-1.710268,55.045808
imm,1910,"march, j t",,,engineer,frederick c o wernher beit ltd,t prestwick northumberland,-1.710268,55.045808
imm,1910,"march, j t",,,engineer,martpinre stea block a ltd,t prestwick northumberland,-1.710268,55.045808
imm,1910,"martisno, c d",,,engineer,university melbourne martvinic torian mining ltd,morgans west australia,115.8563816,-31.9541281
imm,1910,"martisno, c d",,,engineer,westralia mount morgans gold mines ltd,morgans west australia,115.8563816,-31.9541281
imm,1910,"geo, f b",,,engineer,martibnla enavon ltd,works newport mon,-2.997664,51.584151
imm,1910,"ralph, b j",,,engineer,modderfontein deep levels ltd,johannesburg transvaal,28.0455645,-26.1805735
